"endorser","category","candidate","endorsement"
"Robert F. Kennedy Democratic Club","District 17","John Burton","No"
"Robert F. Kennedy Democratic Club","District 17","Jon Golinger","No"
"Robert F. Kennedy Democratic Club","District 17","Joshua Arce","Yes"
"Robert F. Kennedy Democratic Club","District 17","Leah Pimentel","Yes"
"Robert F. Kennedy Democratic Club","District 17","London Breed","Yes"
"Robert F. Kennedy Democratic Club","District 17","Malia Cohen","Yes"
"Robert F. Kennedy Democratic Club","District 17","Marlene Tran","No"
"Robert F. Kennedy Democratic Club","District 17","Melissa San Miguel","No"
"Robert F. Kennedy Democratic Club","District 17","Michael E. Grafton","No"
"Robert F. Kennedy Democratic Club","District 17","Nicholas Pasquarielleo","No"
"Robert F. Kennedy Democratic Club","District 17","Petra DeJesus","No"
"Robert F. Kennedy Democratic Club","District 17","Pratima Gupta","No"
"Robert F. Kennedy Democratic Club","District 17","Rafael Mandelman","No"
"Robert F. Kennedy Democratic Club","District 17","Rebecca Prozan","Yes"
"Robert F. Kennedy Democratic Club","District 17","Rick Hauptman","No"
"Robert F. Kennedy Democratic Club","District 17","Rodney Hauge","No"
"Robert F. Kennedy Democratic Club","District 17","Scott Wiener","Yes"
"Robert F. Kennedy Democratic Club","District 17","Shaun Haines","Yes"
"Robert F. Kennedy Democratic Club","District 17","Sophie Maxwell","No"
"Robert F. Kennedy Democratic Club","District 17","Tom Ammiano","No"
"Robert F. Kennedy Democratic Club","District 17","Tom Hsieh, Sr.","Yes"
"Robert F. Kennedy Democratic Club","District 17","Wade Woods","No"
"Robert F. Kennedy Democratic Club","District 17","Wendy Ha Chau","No"
"Robert F. Kennedy Democratic Club","District 17","Zoe Dunning","Yes"
"Robert F. Kennedy Democratic Club","District 19","Angela Alioto","No"
"Robert F. Kennedy Democratic Club","District 19","Bill Fazio","No"
"Robert F. Kennedy Democratic Club","District 19","Brigitte Davila","No"
"Robert F. Kennedy Democratic Club","District 19","Emily Murase","Yes"
"Robert F. Kennedy Democratic Club","District 19","Eric Mar","No"
"Robert F. Kennedy Democratic Club","District 19","Gabriel Medina","No"
"Robert F. Kennedy Democratic Club","District 19","Hene Kelly","No"
"Robert F. Kennedy Democratic Club","District 19","Joel Engardio","Yes"
"Robert F. Kennedy Democratic Club","District 19","Kat Anderson","Yes"
"Robert F. Kennedy Democratic Club","District 19","Keith Baraka","Yes"
"Robert F. Kennedy Democratic Club","District 19","Leah LaCroix","No"
"Robert F. Kennedy Democratic Club","District 19","Marjan Philhour","Yes"
"Robert F. Kennedy Democratic Club","District 19","Mark Farrell","Yes"
"Robert F. Kennedy Democratic Club","District 19","Mary Jung","Yes"
"Robert F. Kennedy Democratic Club","District 19","Myrna Melgar","No"
"Robert F. Kennedy Democratic Club","District 19","Norman Yee","No"
"Robert F. Kennedy Democratic Club","District 19","Rachel Norton","Yes"
"Robert F. Kennedy Democratic Club","District 19","Samuel Kwong","No"
"Robert F. Kennedy Democratic Club","District 19","Sandra Lee Fewer","No"
"Robert F. Kennedy Democratic Club","District 19","Tom A. Hsieh, Jr.","Yes"
"Robert F. Kennedy Democratic Club","District 19","Trevor McNeil","Yes"
"Robert F. Kennedy Democratic Club","Proposition","Local A","Yes"
"Robert F. Kennedy Democratic Club","Proposition","Local B","Yes"
"Robert F. Kennedy Democratic Club","Proposition","Local C","Yes"
"Robert F. Kennedy Democratic Club","Proposition","Local D","Yes"
"Robert F. Kennedy Democratic Club","Proposition","Local E","Yes"
"Robert F. Kennedy Democratic Club","Proposition","Regional AA","Yes"
"Robert F. Kennedy Democratic Club","Proposition","State 50",NA
"Robert F. Kennedy Democratic Club","State Senate","Jane Kim","No"
"Robert F. Kennedy Democratic Club","State Senate","Scott Wiener","Yes"
"SEIU Local 1021","District 17","Aaron Peskin","Yes"
"SEIU Local 1021","District 17","Alix Rosenthal","No"
"SEIU Local 1021","District 17","Alysabeth Alexander","Yes"
"SEIU Local 1021","District 17","Arlo Hale Smith","No"
"SEIU Local 1021","District 17","Bevan Dufty","Yes"
"SEIU Local 1021","District 17","Cindy Wu","Yes"
"SEIU Local 1021","District 17","David Campos","Yes"
"SEIU Local 1021","District 17","David Giesen","No"
"SEIU Local 1021","District 17","Frances Hsieh","Yes"
"SEIU Local 1021","District 17","Francis Tsang","No"
"SEIU Local 1021","District 17","Gary McCoy","No"
"SEIU Local 1021","District 17","Gladys Soto","No"
"SEIU Local 1021","District 17","Jane Kim","Yes"
"SEIU Local 1021","District 17","Jill Wynns","No"
"SEIU Local 1021","District 17","Jo Elias-Jackson","No"
"SEIU Local 1021","District 17","John Burton","No"
"SEIU Local 1021","District 17","Jon Golinger","Yes"
"SEIU Local 1021","District 17","Joshua Arce","No"
"SEIU Local 1021","District 17","Leah Pimentel","No"
"SEIU Local 1021","District 17","London Breed","No"
"SEIU Local 1021","District 17","Malia Cohen","No"
"SEIU Local 1021","District 17","Marlene Tran","No"
"SEIU Local 1021","District 17","Melissa San Miguel","No"
"SEIU Local 1021","District 17","Michael E. Grafton","No"
"SEIU Local 1021","District 17","Nicholas Pasquarielleo","No"
"SEIU Local 1021","District 17","Petra DeJesus","Yes"
"SEIU Local 1021","District 17","Pratima Gupta","Yes"
"SEIU Local 1021","District 17","Rafael Mandelman","Yes"
"SEIU Local 1021","District 17","Rebecca Prozan","No"
"SEIU Local 1021","District 17","Rick Hauptman","No"
"SEIU Local 1021","District 17","Rodney Hauge","No"
"SEIU Local 1021","District 17","Scott Wiener","No"
"SEIU Local 1021","District 17","Shaun Haines","No"
"SEIU Local 1021","District 17","Sophie Maxwell","Yes"
"SEIU Local 1021","District 17","Tom Ammiano","Yes"
"SEIU Local 1021","District 17","Tom Hsieh, Sr.","No"
"SEIU Local 1021","District 17","Wade Woods","Yes"
"SEIU Local 1021","District 17","Wendy Ha Chau","No"
"SEIU Local 1021","District 17","Zoe Dunning","No"
"SEIU Local 1021","District 19","Angela Alioto","No"
"SEIU Local 1021","District 19","Bill Fazio","No"
"SEIU Local 1021","District 19","Brigitte Davila","Yes"
"SEIU Local 1021","District 19","Emily Murase","No"
"SEIU Local 1021","District 19","Eric Mar","Yes"
"SEIU Local 1021","District 19","Gabriel Medina","No"
"SEIU Local 1021","District 19","Hene Kelly","Yes"
"SEIU Local 1021","District 19","Joel Engardio","No"
"SEIU Local 1021","District 19","Kat Anderson","No"
"SEIU Local 1021","District 19","Keith Baraka","No"
"SEIU Local 1021","District 19","Leah LaCroix","Yes"
"SEIU Local 1021","District 19","Marjan Philhour","No"
"SEIU Local 1021","District 19","Mark Farrell","No"
"SEIU Local 1021","District 19","Mary Jung","No"
"SEIU Local 1021","District 19","Myrna Melgar","Yes"
"SEIU Local 1021","District 19","Norman Yee","Yes"
"SEIU Local 1021","District 19","Rachel Norton","No"
"SEIU Local 1021","District 19","Samuel Kwong","No"
"SEIU Local 1021","District 19","Sandra Lee Fewer","Yes"
"SEIU Local 1021","District 19","Tom A. Hsieh, Jr.","No"
"SEIU Local 1021","District 19","Trevor McNeil","No"
"SEIU Local 1021","Proposition","Local A","Yes"
"SEIU Local 1021","Proposition","Local B","No"
"SEIU Local 1021","Proposition","Local C","Yes"
"SEIU Local 1021","Proposition","Local D","Yes"
"SEIU Local 1021","Proposition","Local E","Yes"
"SEIU Local 1021","Proposition","Regional AA",NA
"SEIU Local 1021","Proposition","State 50",NA
"SEIU Local 1021","State Senate","Jane Kim","Yes"
"SEIU Local 1021","State Senate","Scott Wiener","No"
"SF Chamber of Commerce","District 17","Aaron Peskin",NA
"SF Chamber of Commerce","District 17","Alix Rosenthal",NA
"SF Chamber of Commerce","District 17","Alysabeth Alexander",NA
"SF Chamber of Commerce","District 17","Arlo Hale Smith",NA
"SF Chamber of Commerce","District 17","Bevan Dufty",NA
"SF Chamber of Commerce","District 17","Cindy Wu",NA
"SF Chamber of Commerce","District 17","David Campos",NA
"SF Chamber of Commerce","District 17","David Giesen",NA
"SF Chamber of Commerce","District 17","Frances Hsieh",NA
"SF Chamber of Commerce","District 17","Francis Tsang",NA
"SF Chamber of Commerce","District 17","Gary McCoy",NA
"SF Chamber of Commerce","District 17","Gladys Soto",NA
"SF Chamber of Commerce","District 17","Jane Kim",NA
"SF Chamber of Commerce","District 17","Jill Wynns",NA
"SF Chamber of Commerce","District 17","Jo Elias-Jackson",NA
"SF Chamber of Commerce","District 17","John Burton",NA
"SF Chamber of Commerce","District 17","Jon Golinger",NA
"SF Chamber of Commerce","District 17","Joshua Arce",NA
"SF Chamber of Commerce","District 17","Leah Pimentel",NA
"SF Chamber of Commerce","District 17","London Breed",NA
"SF Chamber of Commerce","District 17","Malia Cohen",NA
"SF Chamber of Commerce","District 17","Marlene Tran",NA
"SF Chamber of Commerce","District 17","Melissa San Miguel",NA
"SF Chamber of Commerce","District 17","Michael E. Grafton",NA
"SF Chamber of Commerce","District 17","Nicholas Pasquarielleo",NA
"SF Chamber of Commerce","District 17","Petra DeJesus",NA
"SF Chamber of Commerce","District 17","Pratima Gupta",NA
"SF Chamber of Commerce","District 17","Rafael Mandelman",NA
"SF Chamber of Commerce","District 17","Rebecca Prozan",NA
"SF Chamber of Commerce","District 17","Rick Hauptman",NA
"SF Chamber of Commerce","District 17","Rodney Hauge",NA
"SF Chamber of Commerce","District 17","Scott Wiener",NA
"SF Chamber of Commerce","District 17","Shaun Haines",NA
"SF Chamber of Commerce","District 17","Sophie Maxwell",NA
"SF Chamber of Commerce","District 17","Tom Ammiano",NA
"SF Chamber of Commerce","District 17","Tom Hsieh, Sr.",NA
"SF Chamber of Commerce","District 17","Wade Woods",NA
"SF Chamber of Commerce","District 17","Wendy Ha Chau",NA
"SF Chamber of Commerce","District 17","Zoe Dunning",NA
"SF Chamber of Commerce","District 19","Angela Alioto",NA
"SF Chamber of Commerce","District 19","Bill Fazio",NA
"SF Chamber of Commerce","District 19","Brigitte Davila",NA
"SF Chamber of Commerce","District 19","Emily Murase",NA
"SF Chamber of Commerce","District 19","Eric Mar",NA
"SF Chamber of Commerce","District 19","Gabriel Medina",NA
"SF Chamber of Commerce","District 19","Hene Kelly",NA
"SF Chamber of Commerce","District 19","Joel Engardio",NA
"SF Chamber of Commerce","District 19","Kat Anderson",NA
"SF Chamber of Commerce","District 19","Keith Baraka",NA
"SF Chamber of Commerce","District 19","Leah LaCroix",NA
"SF Chamber of Commerce","District 19","Marjan Philhour",NA
"SF Chamber of Commerce","District 19","Mark Farrell",NA
"SF Chamber of Commerce","District 19","Mary Jung",NA
"SF Chamber of Commerce","District 19","Myrna Melgar",NA
"SF Chamber of Commerce","District 19","Norman Yee",NA
"SF Chamber of Commerce","District 19","Rachel Norton",NA
"SF Chamber of Commerce","District 19","Samuel Kwong",NA
"SF Chamber of Commerce","District 19","Sandra Lee Fewer",NA
"SF Chamber of Commerce","District 19","Tom A. Hsieh, Jr.",NA
"SF Chamber of Commerce","District 19","Trevor McNeil",NA
"SF Chamber of Commerce","Proposition","Local A","Yes"
"SF Chamber of Commerce","Proposition","Local B","Yes"
"SF Chamber of Commerce","Proposition","Local C",NA
"SF Chamber of Commerce","Proposition","Local D",NA
"SF Chamber of Commerce","Proposition","Local E","Yes"
"SF Chamber of Commerce","Proposition","Regional AA","Yes"
"SF Chamber of Commerce","Proposition","State 50",NA
"SF Chamber of Commerce","State Senate","Jane Kim",NA
"SF Chamber of Commerce","State Senate","Scott Wiener",NA
"SF Chronicle","District 17","Aaron Peskin",NA
"SF Chronicle","District 17","Alix Rosenthal",NA
"SF Chronicle","District 17","Alysabeth Alexander",NA
"SF Chronicle","District 17","Arlo Hale Smith",NA
"SF Chronicle","District 17","Bevan Dufty",NA
"SF Chronicle","District 17","Cindy Wu",NA
"SF Chronicle","District 17","David Campos",NA
"SF Chronicle","District 17","David Giesen",NA
"SF Chronicle","District 17","Frances Hsieh",NA
"SF Chronicle","District 17","Francis Tsang",NA
"SF Chronicle","District 17","Gary McCoy",NA
"SF Chronicle","District 17","Gladys Soto",NA
"SF Chronicle","District 17","Jane Kim",NA
"SF Chronicle","District 17","Jill Wynns",NA
"SF Chronicle","District 17","Jo Elias-Jackson",NA
"SF Chronicle","District 17","John Burton",NA
"SF Chronicle","District 17","Jon Golinger",NA
"SF Chronicle","District 17","Joshua Arce",NA
"SF Chronicle","District 17","Leah Pimentel",NA
"SF Chronicle","District 17","London Breed",NA
"SF Chronicle","District 17","Malia Cohen",NA
"SF Chronicle","District 17","Marlene Tran",NA
"SF Chronicle","District 17","Melissa San Miguel",NA
"SF Chronicle","District 17","Michael E. Grafton",NA
"SF Chronicle","District 17","Nicholas Pasquarielleo",NA
"SF Chronicle","District 17","Petra DeJesus",NA
"SF Chronicle","District 17","Pratima Gupta",NA
"SF Chronicle","District 17","Rafael Mandelman",NA
"SF Chronicle","District 17","Rebecca Prozan",NA
"SF Chronicle","District 17","Rick Hauptman",NA
"SF Chronicle","District 17","Rodney Hauge",NA
"SF Chronicle","District 17","Scott Wiener",NA
"SF Chronicle","District 17","Shaun Haines",NA
"SF Chronicle","District 17","Sophie Maxwell",NA
"SF Chronicle","District 17","Tom Ammiano",NA
"SF Chronicle","District 17","Tom Hsieh, Sr.",NA
"SF Chronicle","District 17","Wade Woods",NA
"SF Chronicle","District 17","Wendy Ha Chau",NA
"SF Chronicle","District 17","Zoe Dunning",NA
"SF Chronicle","District 19","Angela Alioto",NA
"SF Chronicle","District 19","Bill Fazio",NA
"SF Chronicle","District 19","Brigitte Davila",NA
"SF Chronicle","District 19","Emily Murase",NA
"SF Chronicle","District 19","Eric Mar",NA
"SF Chronicle","District 19","Gabriel Medina",NA
"SF Chronicle","District 19","Hene Kelly",NA
"SF Chronicle","District 19","Joel Engardio",NA
"SF Chronicle","District 19","Kat Anderson",NA
"SF Chronicle","District 19","Keith Baraka",NA
"SF Chronicle","District 19","Leah LaCroix",NA
"SF Chronicle","District 19","Marjan Philhour",NA
"SF Chronicle","District 19","Mark Farrell",NA
"SF Chronicle","District 19","Mary Jung",NA
"SF Chronicle","District 19","Myrna Melgar",NA
"SF Chronicle","District 19","Norman Yee",NA
"SF Chronicle","District 19","Rachel Norton",NA
"SF Chronicle","District 19","Samuel Kwong",NA
"SF Chronicle","District 19","Sandra Lee Fewer",NA
"SF Chronicle","District 19","Tom A. Hsieh, Jr.",NA
"SF Chronicle","District 19","Trevor McNeil",NA
"SF Chronicle","Proposition","Local A","Yes"
"SF Chronicle","Proposition","Local B","No"
"SF Chronicle","Proposition","Local C","No"
"SF Chronicle","Proposition","Local D","Yes"
"SF Chronicle","Proposition","Local E","Yes"
"SF Chronicle","Proposition","Regional AA","Yes"
"SF Chronicle","Proposition","State 50","Yes"
"SF Chronicle","State Senate","Jane Kim","No"
"SF Chronicle","State Senate","Scott Wiener","Yes"
"SF Democrats","District 17","Aaron Peskin",NA
"SF Democrats","District 17","Alix Rosenthal",NA
"SF Democrats","District 17","Alysabeth Alexander",NA
"SF Democrats","District 17","Arlo Hale Smith",NA
"SF Democrats","District 17","Bevan Dufty",NA
"SF Democrats","District 17","Cindy Wu",NA
"SF Democrats","District 17","David Campos",NA
"SF Democrats","District 17","David Giesen",NA
"SF Democrats","District 17","Frances Hsieh",NA
"SF Democrats","District 17","Francis Tsang",NA
"SF Democrats","District 17","Gary McCoy",NA
"SF Democrats","District 17","Gladys Soto",NA
"SF Democrats","District 17","Jane Kim",NA
"SF Democrats","District 17","Jill Wynns",NA
"SF Democrats","District 17","Jo Elias-Jackson",NA
